id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
425564.0,10.0,MissedShots,0.9130000305175782,0.539000015258789,0.0534639991819858,Frank Onyeka,h,9681.0,OpenPlay,2021.0,Head,16376.0,Brentford,Arsenal,2.0,0.0,2021-08-13 19:00:00,,Aerial
425565.0,11.0,ShotOnPost,0.9080000305175782,0.315,0.1182970032095909,Bryan Mbeumo,h,6552.0,OpenPlay,2021.0,RightFoot,16376.0,Brentford,Arsenal,2.0,0.0,2021-08-13 19:00:00,Ivan Toney,Throughball
425567.0,21.0,Goal,0.874000015258789,0.6980000305175781,0.0521446987986564,Sergi Canos,h,1078.0,OpenPlay,2021.0,RightFoot,16376.0,Brentford,Arsenal,2.0,0.0,2021-08-13 19:00:00,Ethan Pinnock,BallRecovery
425568.0,27.0,MissedShots,0.8119999694824219,0.4779999923706055,0.0657062008976936,Sergi Canos,h,1078.0,OpenPlay,2021.0,RightFoot,16376.0,Brentford,Arsenal,2.0,0.0,2021-08-13 19:00:00,Frank Onyeka,Pass
425569.0,29.0,MissedShots,0.8919999694824219,0.3570000076293945,0.0806905999779701,Bryan Mbeumo,h,6552.0,OpenPlay,2021.0,RightFoot,16376.0,Brentford,Arsenal,2.0,0.0,2021-08-13 19:00:00,Kristoffer Ajer,Chipped
425579.0,65.0,SavedShot,0.8819999694824219,0.3320000076293945,0.0725838020443916,Sergi Canos,h,1078.0,OpenPlay,2021.0,RightFoot,16376.0,Brentford,Arsenal,2.0,0.0,2021-08-13 19:00:00,Bryan Mbeumo,Pass
425582.0,72.0,Goal,0.9690000152587892,0.4809999847412109,0.8865979909896851,Christian Nørgaard,h,7083.0,OpenPlay,2021.0,Head,16376.0,Brentford,Arsenal,2.0,0.0,2021-08-13 19:00:00,,Aerial
425585.0,79.0,MissedShots,0.973000030517578,0.5279999923706055,0.5586959719657898,Christian Nørgaard,h,7083.0,FromCorner,2021.0,Head,16376.0,Brentford,Arsenal,2.0,0.0,2021-08-13 19:00:00,Sergi Canos,Aerial
425563.0,1.0,SavedShot,0.715,0.5320000076293945,0.0172221008688211,Kieran Tierney,a,8089.0,FromCorner,2021.0,LeftFoot,16376.0,Brentford,Arsenal,2.0,0.0,2021-08-13 19:00:00,Nicolas Pepe,Pass
425566.0,15.0,MissedShots,0.8469999694824218,0.3120000076293945,0.0255658999085426,Calum Chambers,a,508.0,OpenPlay,2021.0,RightFoot,16376.0,Brentford,Arsenal,2.0,0.0,2021-08-13 19:00:00,Kieran Tierney,Cross
425570.0,30.0,MissedShots,0.9159999847412108,0.515,0.0964953005313873,Folarin Balogun,a,9690.0,OpenPlay,2021.0,RightFoot,16376.0,Brentford,Arsenal,2.0,0.0,2021-08-13 19:00:00,,BallTouch
425571.0,32.0,MissedShots,0.8190000152587891,0.27,0.0244100000709295,Nicolas Pepe,a,5656.0,OpenPlay,2021.0,LeftFoot,16376.0,Brentford,Arsenal,2.0,0.0,2021-08-13 19:00:00,Gabriel Martinelli,Pass
425572.0,37.0,MissedShots,0.825,0.7480000305175781,0.019192200154066,Folarin Balogun,a,9690.0,OpenPlay,2021.0,RightFoot,16376.0,Brentford,Arsenal,2.0,0.0,2021-08-13 19:00:00,,BallTouch
425573.0,41.0,MissedShots,0.905,0.5179999923706055,0.0417672991752624,Folarin Balogun,a,9690.0,OpenPlay,2021.0,Head,16376.0,Brentford,Arsenal,2.0,0.0,2021-08-13 19:00:00,Kieran Tierney,Aerial
425574.0,45.0,BlockedShot,0.8619999694824219,0.3709999847412109,0.0513841994106769,Nicolas Pepe,a,5656.0,OpenPlay,2021.0,LeftFoot,16376.0,Brentford,Arsenal,2.0,0.0,2021-08-13 19:00:00,Gabriel Martinelli,Pass
425575.0,50.0,SavedShot,0.8519999694824218,0.55,0.0719166025519371,Emile Smith-Rowe,a,7230.0,OpenPlay,2021.0,RightFoot,16376.0,Brentford,Arsenal,2.0,0.0,2021-08-13 19:00:00,Kieran Tierney,Pass
425576.0,59.0,SavedShot,0.7480000305175781,0.369000015258789,0.0178267993032932,Albert Sambi Lokonga,a,9689.0,OpenPlay,2021.0,LeftFoot,16376.0,Brentford,Arsenal,2.0,0.0,2021-08-13 19:00:00,Nicolas Pepe,Pass
425577.0,63.0,BlockedShot,0.86,0.6659999847412109,0.0445738993585109,Kieran Tierney,a,8089.0,OpenPlay,2021.0,RightFoot,16376.0,Brentford,Arsenal,2.0,0.0,2021-08-13 19:00:00,Bukayo Saka,BallTouch
425578.0,64.0,MissedShots,0.965999984741211,0.5670000076293945,0.1212410032749176,Gabriel Martinelli,a,7752.0,FromCorner,2021.0,Head,16376.0,Brentford,Arsenal,2.0,0.0,2021-08-13 19:00:00,Nicolas Pepe,Cross
425580.0,66.0,BlockedShot,0.8119999694824219,0.3429999923706054,0.0362263992428779,Calum Chambers,a,508.0,OpenPlay,2021.0,RightFoot,16376.0,Brentford,Arsenal,2.0,0.0,2021-08-13 19:00:00,Granit Xhaka,Pass
425581.0,69.0,MissedShots,0.8880000305175781,0.634000015258789,0.0555610992014408,Granit Xhaka,a,204.0,OpenPlay,2021.0,LeftFoot,16376.0,Brentford,Arsenal,2.0,0.0,2021-08-13 19:00:00,Calum Chambers,Cross
425583.0,75.0,MissedShots,0.8919999694824219,0.67,0.0910058990120887,Kieran Tierney,a,8089.0,OpenPlay,2021.0,LeftFoot,16376.0,Brentford,Arsenal,2.0,0.0,2021-08-13 19:00:00,Emile Smith-Rowe,Throughball
425584.0,76.0,MissedShots,0.8069999694824219,0.7669999694824219,0.0509188994765281,Nicolas Pepe,a,5656.0,DirectFreekick,2021.0,LeftFoot,16376.0,Brentford,Arsenal,2.0,0.0,2021-08-13 19:00:00,,Standard
425586.0,82.0,MissedShots,0.7719999694824219,0.2870000076293945,0.0141946002840995,Nuno Tavares,a,9691.0,OpenPlay,2021.0,LeftFoot,16376.0,Brentford,Arsenal,2.0,0.0,2021-08-13 19:00:00,Albert Sambi Lokonga,Pass
425587.0,85.0,MissedShots,0.7480000305175781,0.429000015258789,0.0188078004866838,Granit Xhaka,a,204.0,OpenPlay,2021.0,LeftFoot,16376.0,Brentford,Arsenal,2.0,0.0,2021-08-13 19:00:00,Albert Sambi Lokonga,Pass
425588.0,86.0,SavedShot,0.865,0.5990000152587891,0.0856826975941658,Nicolas Pepe,a,5656.0,OpenPlay,2021.0,LeftFoot,16376.0,Brentford,Arsenal,2.0,0.0,2021-08-13 19:00:00,Kieran Tierney,Pass
